time,state,target_angle,angle,velocity,motor_command,error
21.380000,HOLD,110.000000,109.779827,-0.002265,0.278959,0.220173
21.390000,HOLD,110.000000,109.778757,-0.001868,0.278961,0.221243
21.400000,HOLD,110.000000,109.777906,-0.001485,0.278962,0.222094
21.410000,HOLD,110.000000,109.777267,-0.001116,0.278964,0.222733
21.420000,HOLD,110.000000,109.776831,-0.000760,0.278966,0.223169
21.430000,HOLD,110.000000,109.776591,-0.000418,0.278968,0.223409
21.440000,HOLD,110.000000,109.776540,-0.000089,0.278970,0.223460
21.450000,HOLD,110.000000,109.776670,0.000227,0.278972,0.223330
21.460000,HOLD,110.000000,109.776974,0.000530,0.278975,0.223026
21.470000,HOLD,110.000000,109.777444,0.000821,0.278977,0.222556
21.480000,HOLD,110.000000,109.778075,0.001100,0.278980,0.221925
21.490000,HOLD,110.000000,109.778858,0.001367,0.278982,0.221142
21.500000,HOLD,110.000000,109.779788,0.001623,0.278985,0.220212
21.510000,HOLD,110.000000,109.780858,0.001867,0.278988,0.219142
21.520000,HOLD,110.000000,109.782061,0.002100,0.278991,0.217939
21.530000,HOLD,110.000000,109.783392,0.002323,0.278995,0.216608
21.540000,HOLD,110.000000,109.784844,0.002534,0.278998,0.215156
21.550000,HOLD,110.000000,109.786412,0.002736,0.279001,0.213588
21.560000,HOLD,110.000000,109.788089,0.002927,0.279005,0.211911
21.570000,HOLD,110.000000,109.789870,0.003108,0.279008,0.210130
21.580000,HOLD,110.000000,109.791749,0.003280,0.279012,0.208251
21.590000,HOLD,110.000000,109.793721,0.003442,0.279015,0.206279
21.600000,HOLD,110.000000,109.795781,0.003596,0.279019,0.204219
21.610000,HOLD,110.000000,109.797924,0.003740,0.279022,0.202076
21.620000,HOLD,110.000000,109.800145,0.003876,0.279026,0.199855
21.630000,HOLD,110.000000,109.802438,0.004003,0.279030,0.197562
21.640000,HOLD,110.000000,109.804800,0.004122,0.279034,0.195200
21.650000,HOLD,110.000000,109.807225,0.004233,0.279037,0.192775
21.660000,HOLD,110.000000,109.809709,0.004336,0.279041,0.190291
21.670000,HOLD,110.000000,109.812249,0.004432,0.279045,0.187751
21.680000,HOLD,110.000000,109.814839,0.004520,0.279049,0.185161
21.690000,HOLD,110.000000,109.817475,0.004602,0.279053,0.182525
21.700000,HOLD,110.000000,109.820154,0.004676,0.279057,0.179846
21.710000,HOLD,110.000000,109.822872,0.004744,0.279061,0.177128
21.720000,HOLD,110.000000,109.825625,0.004805,0.279064,0.174375
21.730000,HOLD,110.000000,109.828410,0.004860,0.279068,0.171590
21.740000,HOLD,110.000000,109.831222,0.004909,0.279072,0.168778
21.750000,HOLD,110.000000,109.834060,0.004952,0.279076,0.165940
21.760000,HOLD,110.000000,109.836919,0.004990,0.279080,0.163081
21.770000,HOLD,110.000000,109.839796,0.005022,0.279084,0.160204
21.780000,HOLD,110.000000,109.842688,0.005048,0.279088,0.157312
21.790000,HOLD,110.000000,109.845593,0.005070,0.279091,0.154407
21.800000,HOLD,110.000000,109.848507,0.005087,0.279095,0.151493
21.810000,HOLD,110.000000,109.851429,0.005098,0.279099,0.148571
21.820000,HOLD,110.000000,109.854354,0.005106,0.279103,0.145646
21.830000,HOLD,110.000000,109.857281,0.005109,0.279106,0.142719
21.840000,HOLD,110.000000,109.860208,0.005108,0.279110,0.139792
21.850000,HOLD,110.000000,109.863131,0.005102,0.279114,0.136869
21.860000,HOLD,110.000000,109.866049,0.005093,0.279117,0.133951
21.870000,HOLD,110.000000,109.868960,0.005080,0.279121,0.131040
21.880000,HOLD,110.000000,109.871862,0.005064,0.279125,0.128138
21.890000,HOLD,110.000000,109.874752,0.005044,0.279128,0.125248
21.900000,HOLD,110.000000,109.877629,0.005021,0.279132,0.122371
21.910000,HOLD,110.000000,109.880491,0.004995,0.279135,0.119509
21.920000,HOLD,110.000000,109.883336,0.004966,0.279138,0.116664
21.930000,HOLD,110.000000,109.886163,0.004934,0.279142,0.113837
21.940000,HOLD,110.000000,109.888970,0.004899,0.279145,0.111030
21.950000,HOLD,110.000000,109.891755,0.004862,0.279148,0.108245
21.960000,HOLD,110.000000,109.894518,0.004822,0.279152,0.105482
21.970000,HOLD,110.000000,109.897257,0.004780,0.279155,0.102743
21.980000,HOLD,110.000000,109.899970,0.004736,0.279158,0.100030
21.990000,HOLD,110.000000,109.902657,0.004690,0.279161,0.097343
22.000000,HOLD,110.000000,109.905317,0.004641,0.279164,0.094683
22.010000,HOLD,110.000000,109.907947,0.004591,0.279167,0.092053
22.020000,HOLD,110.000000,109.910548,0.004540,0.279170,0.089452
22.030000,HOLD,110.000000,109.913119,0.004486,0.279173,0.086881
22.040000,HOLD,110.000000,109.915658,0.004432,0.279176,0.084342
22.050000,HOLD,110.000000,109.918165,0.004375,0.279178,0.081835
22.060000,HOLD,110.000000,109.920639,0.004318,0.279181,0.079361
22.070000,HOLD,110.000000,109.923079,0.004259,0.279184,0.076921
22.080000,HOLD,110.000000,109.925485,0.004199,0.279187,0.074515
22.090000,HOLD,110.000000,109.927856,0.004138,0.279189,0.072144
22.100000,HOLD,110.000000,109.930192,0.004077,0.279192,0.069808
22.110000,HOLD,110.000000,109.932492,0.004014,0.279194,0.067508
22.120000,HOLD,110.000000,109.934755,0.003951,0.279197,0.065245
22.130000,HOLD,110.000000,109.936982,0.003887,0.279199,0.063018
22.140000,HOLD,110.000000,109.939172,0.003822,0.279201,0.060828
22.150000,HOLD,110.000000,109.941325,0.003757,0.279204,0.058675
22.160000,HOLD,110.000000,109.943440,0.003691,0.279206,0.056560
22.170000,HOLD,110.000000,109.945517,0.003625,0.279208,0.054483
22.180000,HOLD,110.000000,109.947556,0.003559,0.279210,0.052444
22.190000,HOLD,110.000000,109.949557,0.003492,0.279212,0.050443
22.200000,HOLD,110.000000,109.951520,0.003426,0.279214,0.048480
22.210000,HOLD,110.000000,109.953444,0.003359,0.279216,0.046556
22.220000,HOLD,110.000000,109.955330,0.003292,0.279218,0.044670
22.230000,HOLD,110.000000,109.957178,0.003225,0.279220,0.042822
22.240000,HOLD,110.000000,109.958988,0.003158,0.279222,0.041012
22.250000,HOLD,110.000000,109.960759,0.003091,0.279224,0.039241
22.260000,HOLD,110.000000,109.962492,0.003025,0.279225,0.037508
22.270000,HOLD,110.000000,109.964187,0.002958,0.279227,0.035813
22.280000,HOLD,110.000000,109.965844,0.002892,0.279229,0.034156
22.290000,HOLD,110.000000,109.967463,0.002826,0.279230,0.032537
22.300000,HOLD,110.000000,109.969045,0.002761,0.279232,0.030955
22.310000,HOLD,110.000000,109.970589,0.002695,0.279233,0.029411
22.320000,HOLD,110.000000,109.972096,0.002631,0.279235,0.027904
22.330000,HOLD,110.000000,109.973567,0.002566,0.279236,0.026433
22.340000,HOLD,110.000000,109.975001,0.002502,0.279238,0.024999
22.350000,HOLD,110.000000,109.976398,0.002439,0.279239,0.023602
22.360000,HOLD,110.000000,109.977759,0.002376,0.279240,0.022241
22.370000,HOLD,110.000000,109.979085,0.002314,0.279242,0.020915
22.380000,HOLD,110.000000,109.980375,0.002252,0.279243,0.019625
22.390000,HOLD,110.000000,109.981631,0.002191,0.279244,0.018369
22.400000,HOLD,110.000000,109.982851,0.002131,0.279245,0.017149
22.410000,HOLD,110.000000,109.984038,0.002071,0.279246,0.015962
22.420000,HOLD,110.000000,109.985190,0.002012,0.279247,0.014810
22.430000,HOLD,110.000000,109.986310,0.001953,0.279248,0.013690
22.440000,HOLD,110.000000,109.987396,0.001896,0.279249,0.012604
22.450000,HOLD,110.000000,109.988449,0.001839,0.279250,0.011551
22.460000,HOLD,110.000000,109.989471,0.001783,0.279251,0.010529
22.470000,HOLD,110.000000,109.990460,0.001727,0.279252,0.009540
22.480000,HOLD,110.000000,109.991419,0.001673,0.279253,0.008581
22.490000,HOLD,110.000000,109.992347,0.001619,0.279254,0.007653
22.500000,HOLD,110.000000,109.993244,0.001566,0.279255,0.006756
22.510000,HOLD,110.000000,109.994111,0.001514,0.279255,0.005889
22.520000,HOLD,110.000000,109.994949,0.001463,0.279256,0.005051
22.530000,HOLD,110.000000,109.995759,0.001412,0.279257,0.004241
22.540000,HOLD,110.000000,109.996539,0.001363,0.279257,0.003461
22.550000,HOLD,110.000000,109.997292,0.001314,0.279258,0.002708
22.560000,HOLD,110.000000,109.998018,0.001266,0.279259,0.001982
22.570000,HOLD,110.000000,109.998716,0.001219,0.279259,0.001284
22.580000,HOLD,110.000000,109.999388,0.001173,0.279260,0.000612
22.590000,HOLD,110.000000,110.000034,0.001128,0.279260,-0.000034
22.600000,HOLD,110.000000,110.000655,0.001083,0.279261,-0.000655
22.610000,HOLD,110.000000,110.001251,0.001040,0.279261,-0.001251
22.620000,HOLD,110.000000,110.001822,0.000997,0.279262,-0.001822
22.630000,HOLD,110.000000,110.002370,0.000955,0.279262,-0.002370
22.640000,HOLD,110.000000,110.002894,0.000915,0.279262,-0.002894
22.650000,HOLD,110.000000,110.003395,0.000875,0.279263,-0.003395
22.660000,HOLD,110.000000,110.003873,0.000835,0.279263,-0.003873
22.670000,HOLD,110.000000,110.004330,0.000797,0.279263,-0.004330
22.680000,HOLD,110.000000,110.004766,0.000760,0.279264,-0.004766
22.690000,RETURN,110.000000,109.905158,-0.173847,-0.000049,0.094842
22.700000,RETURN,109.600000,109.718494,-0.325791,0.023643,-0.118494
22.710000,RETURN,109.200000,109.456385,-0.457467,0.044783,-0.256385
22.720000,RETURN,108.800000,109.129171,-0.571096,0.063526,-0.329171
22.730000,RETURN,108.400000,108.746054,-0.668666,0.080124,-0.346054
22.740000,RETURN,108.000000,108.315215,-0.751955,0.094806,-0.315215
22.750000,RETURN,107.600000,107.843926,-0.822556,0.107774,-0.243926
22.760000,RETURN,107.200000,107.338639,-0.881892,0.119209,-0.138639
22.770000,RETURN,106.800000,106.805078,-0.931239,0.129276,-0.005078
22.780000,RETURN,106.400000,106.248315,-0.971736,0.138118,0.151685
22.790000,RETURN,106.000000,105.672834,-1.004404,0.145867,0.327166
22.800000,RETURN,105.600000,105.082599,-1.030154,0.152639,0.517401
22.810000,RETURN,105.200000,104.481106,-1.049804,0.158538,0.718894
22.820000,RETURN,104.800000,103.871432,-1.064082,0.163657,0.928568
22.830000,RETURN,104.400000,103.256281,-1.073640,0.168080,1.143719
22.840000,RETURN,104.000000,102.638024,-1.079063,0.171882,1.361976
22.850000,RETURN,103.600000,102.018731,-1.080869,0.175129,1.581269
22.860000,RETURN,103.200000,101.400209,-1.079526,0.177882,1.799791
22.870000,RETURN,102.800000,100.784023,-1.075447,0.180192,2.015977
22.880000,RETURN,102.400000,100.171528,-1.069005,0.182109,2.228472
22.890000,RETURN,102.000000,99.563889,-1.060530,0.183675,2.436111
22.900000,RETURN,101.600000,98.962102,-1.050317,0.184927,2.637898
22.910000,RETURN,101.200000,98.367011,-1.038629,0.185901,2.832989
22.920000,RETURN,100.800000,97.779328,-1.025701,0.186626,3.020672
22.930000,RETURN,100.400000,97.199642,-1.011742,0.187130,3.200358
22.940000,RETURN,100.000000,96.628440,-0.996937,0.187438,3.371560
22.950000,RETURN,99.600000,96.066110,-0.981450,0.187570,3.533890
22.960000,RETURN,99.200000,95.512960,-0.965429,0.187546,3.687040
22.970000,RETURN,98.800000,94.969221,-0.949003,0.187384,3.830779
22.980000,RETURN,98.400000,94.435059,-0.932288,0.187100,3.964941
22.990000,RETURN,98.000000,93.910582,-0.915385,0.186706,4.089418
23.000000,RETURN,97.600000,93.395847,-0.898384,0.186215,4.204153
23.010000,RETURN,97.200000,92.890863,-0.881363,0.185639,4.309137
23.020000,RETURN,96.800000,92.395601,-0.864394,0.184986,4.404399
23.030000,RETURN,96.400000,91.909999,-0.847536,0.184267,4.490001
23.040000,RETURN,96.000000,91.433961,-0.830843,0.183488,4.566039
23.050000,RETURN,95.600000,90.967366,-0.814362,0.182656,4.632634
23.060000,RETURN,95.200000,90.510069,-0.798133,0.181778,4.689931
23.070000,RETURN,94.800000,90.061908,-0.782190,0.180859,4.738092
23.080000,RETURN,94.400000,89.622699,-0.766564,0.179904,4.777301
23.090000,RETURN,94.000000,89.192247,-0.751280,0.178917,4.807753
23.100000,RETURN,93.600000,88.770343,-0.736361,0.177902,4.829657
23.110000,RETURN,93.200000,88.356769,-0.721822,0.176863,4.843231
23.120000,RETURN,92.800000,87.951298,-0.707681,0.175802,4.848702
23.130000,RETURN,92.400000,87.553695,-0.693948,0.174723,4.846305
23.140000,RETURN,92.000000,87.163721,-0.680633,0.173627,4.836279
23.150000,RETURN,91.600000,86.781132,-0.667745,0.172517,4.818868
23.160000,RETURN,91.200000,86.405680,-0.655287,0.171394,4.794320
23.170000,RETURN,90.800000,86.037117,-0.643263,0.170260,4.762883
23.180000,RETURN,90.400000,85.675194,-0.631676,0.169117,4.724806
23.190000,RETURN,90.000000,85.319658,-0.620526,0.167966,4.680342
23.200000,RETURN,89.600000,84.970262,-0.609812,0.166807,4.629738
23.210000,RETURN,89.200000,84.626755,-0.599533,0.165643,4.573245
23.220000,RETURN,88.800000,84.288890,-0.589685,0.164473,4.511110
23.230000,RETURN,88.400000,83.956423,-0.580265,0.163298,4.443577
23.240000,RETURN,88.000000,83.629110,-0.571268,0.162119,4.370890
23.250000,RETURN,87.600000,83.306712,-0.562690,0.160937,4.293288
23.260000,RETURN,87.200000,82.988993,-0.554525,0.159752,4.211007
23.270000,RETURN,86.800000,82.675719,-0.546766,0.158564,4.124281
23.280000,RETURN,86.400000,82.366661,-0.539407,0.157374,4.033339
23.290000,RETURN,86.000000,82.061595,-0.532441,0.156182,3.938405
23.300000,RETURN,85.600000,81.760300,-0.525860,0.154988,3.839700
23.310000,RETURN,85.200000,81.462559,-0.519656,0.153792,3.737441
23.320000,RETURN,84.800000,81.168160,-0.513823,0.152596,3.631840
23.330000,RETURN,84.400000,80.876896,-0.508352,0.151397,3.523104
23.340000,RETURN,84.000000,80.588564,-0.503234,0.150198,3.411436
23.350000,RETURN,83.600000,80.302967,-0.498461,0.148998,3.297033
23.360000,RETURN,83.200000,80.019912,-0.494025,0.147796,3.180088
23.370000,RETURN,82.800000,79.739210,-0.489917,0.146593,3.060790
23.380000,RETURN,82.400000,79.460679,-0.486128,0.145390,2.939321
23.390000,RETURN,82.000000,79.184141,-0.482651,0.144185,2.815859
23.400000,RETURN,81.600000,78.909421,-0.479476,0.142979,2.690579
23.410000,RETURN,81.200000,78.636353,-0.476595,0.141773,2.563647
23.420000,RETURN,80.800000,78.364771,-0.473999,0.140565,2.435229
23.430000,RETURN,80.400000,78.094519,-0.471679,0.139356,2.305481
23.440000,RETURN,80.000000,77.825442,-0.469628,0.138146,2.174558
23.450000,RETURN,79.600000,77.557391,-0.467837,0.136935,2.042609
23.460000,RETURN,79.200000,77.290223,-0.466296,0.135722,1.909777
23.470000,RETURN,78.800000,77.023798,-0.464999,0.134508,1.776202
23.480000,RETURN,78.400000,76.757982,-0.463937,0.133293,1.642018
23.490000,RETURN,78.000000,76.492644,-0.463102,0.132077,1.507356
23.500000,RETURN,77.600000,76.227659,-0.462486,0.130859,1.372341
23.510000,RETURN,77.200000,75.962906,-0.462080,0.129639,1.237094
23.520000,RETURN,76.800000,75.698270,-0.461878,0.128418,1.101730
23.530000,RETURN,76.400000,75.433636,-0.461872,0.127196,0.966364
23.540000,RETURN,76.000000,75.168899,-0.462053,0.125972,0.831101
23.550000,RETURN,75.600000,74.903955,-0.462416,0.124746,0.696045
23.560000,RETURN,75.200000,74.638703,-0.462952,0.123518,0.561297
23.570000,RETURN,74.800000,74.373049,-0.463654,0.122288,0.426951
23.580000,RETURN,74.400000,74.106901,-0.464516,0.121057,0.293099
23.590000,RETURN,74.000000,73.840172,-0.465530,0.119823,0.159828
23.600000,RETURN,73.600000,73.572779,-0.466689,0.118588,0.027221
23.610000,RETURN,73.200000,73.304641,-0.467989,0.117351,-0.104641
23.620000,RETURN,72.800000,73.035683,-0.469420,0.116112,-0.235683
23.630000,RETURN,72.400000,72.765832,-0.470979,0.114870,-0.365832
23.640000,RETURN,72.000000,72.495019,-0.472657,0.113627,-0.495019
23.650000,RETURN,71.600000,72.223179,-0.474450,0.112381,-0.623179
23.660000,RETURN,71.200000,71.950250,-0.476351,0.111133,-0.750250
23.670000,RETURN,70.800000,71.676173,-0.478355,0.109883,-0.876173
23.680000,RETURN,70.400000,71.400892,-0.480456,0.108631,-1.000892
23.690000,RETURN,70.000000,71.124354,-0.482649,0.107376,-1.124354
23.700000,RETURN,69.600000,70.846511,-0.484928,0.106119,-1.246511
23.710000,RETURN,69.200000,70.567316,-0.487288,0.104860,-1.367316
23.720000,RETURN,68.800000,70.286725,-0.489724,0.103599,-1.486725
23.730000,RETURN,68.400000,70.004697,-0.492231,0.102335,-1.604697
23.740000,RETURN,68.000000,69.721196,-0.494804,0.101069,-1.721196
23.750000,RETURN,67.600000,69.436184,-0.497439,0.099801,-1.836184
23.760000,RETURN,67.200000,69.149630,-0.500131,0.098530,-1.949630
23.770000,RETURN,66.800000,68.861504,-0.502876,0.097257,-2.061504
23.780000,RETURN,66.400000,68.571777,-0.505669,0.095982,-2.171777
23.790000,RETURN,66.000000,68.280424,-0.508507,0.094704,-2.280424
23.800000,RETURN,65.600000,67.987422,-0.511385,0.093424,-2.387422
23.810000,RETURN,65.200000,67.692750,-0.514299,0.092141,-2.492750
23.820000,RETURN,64.800000,67.396390,-0.517246,0.090856,-2.596390
23.830000,RETURN,64.400000,67.098324,-0.520223,0.089569,-2.698324
23.840000,RETURN,64.000000,66.798539,-0.523224,0.088279,-2.798539
23.850000,RETURN,63.600000,66.497021,-0.526248,0.086987,-2.897021
23.860000,RETURN,63.200000,66.193759,-0.529291,0.085693,-2.993759
23.870000,RETURN,62.800000,65.888746,-0.532349,0.084396,-3.088746
23.880000,RETURN,62.400000,65.581972,-0.535420,0.083097,-3.181972
23.890000,RETURN,62.000000,65.273434,-0.538501,0.081796,-3.273434
23.900000,RETURN,61.600000,64.963127,-0.541589,0.080492,-3.363127
23.910000,RETURN,61.200000,64.651048,-0.544680,0.079187,-3.451048
23.920000,RETURN,60.800000,64.337197,-0.547773,0.077879,-3.537197
23.930000,RETURN,60.400000,64.021575,-0.550865,0.076568,-3.621575
23.940000,RETURN,60.000000,63.704183,-0.553953,0.075256,-3.704183
23.950000,RETURN,59.600000,63.385025,-0.557036,0.073941,-3.785025
23.960000,RETURN,59.200000,63.064105,-0.560110,0.072624,-3.864105
23.970000,RETURN,58.800000,62.741430,-0.563174,0.071305,-3.941430
23.980000,RETURN,58.400000,62.417006,-0.566226,0.069984,-4.017006
23.990000,RETURN,58.000000,62.090842,-0.569264,0.068661,-4.090842
24.000000,RETURN,57.600000,61.762947,-0.572285,0.067335,-4.162947
24.010000,RETURN,57.200000,61.433331,-0.575289,0.066008,-4.233331
24.020000,RETURN,56.800000,61.102005,-0.578273,0.064679,-4.302005
24.030000,RETURN,56.400000,60.768982,-0.581235,0.063347,-4.368982
24.040000,RETURN,56.000000,60.434274,-0.584175,0.062014,-4.434274
24.050000,RETURN,55.600000,60.097896,-0.587091,0.060678,-4.497896
24.060000,RETURN,55.200000,59.759862,-0.589981,0.059341,-4.559862
24.070000,RETURN,54.800000,59.420187,-0.592844,0.058002,-4.620187
24.080000,RETURN,54.400000,59.078888,-0.595679,0.056661,-4.678888
24.090000,RETURN,54.000000,58.735982,-0.598484,0.055318,-4.735982
24.100000,RETURN,53.600000,58.391486,-0.601259,0.053973,-4.791486
24.110000,RETURN,53.200000,58.045418,-0.604003,0.052627,-4.845418
24.120000,RETURN,52.800000,57.697796,-0.606714,0.051279,-4.897796
24.130000,RETURN,52.400000,57.348640,-0.609392,0.049929,-4.948640
24.140000,RETURN,52.000000,56.997969,-0.612036,0.048577,-4.997969
24.150000,RETURN,51.600000,56.645803,-0.614645,0.047224,-5.045803
24.160000,RETURN,51.200000,56.292163,-0.617218,0.045869,-5.092163
24.170000,RETURN,50.800000,55.937069,-0.619755,0.044513,-5.137069
24.180000,RETURN,50.400000,55.580543,-0.622255,0.043155,-5.180543
24.190000,RETURN,50.000000,55.222606,-0.624718,0.041795,-5.222606
24.200000,RETURN,49.600000,54.863280,-0.627142,0.040434,-5.263280
24.210000,RETURN,49.200000,54.502587,-0.629529,0.039071,-5.302587
24.220000,RETURN,48.800000,54.140549,-0.631876,0.037707,-5.340549
24.230000,RETURN,48.400000,53.777188,-0.634184,0.036342,-5.377188
24.240000,RETURN,48.000000,53.412527,-0.636453,0.034975,-5.412527
24.250000,RETURN,47.600000,53.046590,-0.638682,0.033607,-5.446590
24.260000,RETURN,47.200000,52.679398,-0.640871,0.032238,-5.479398
24.270000,RETURN,46.800000,52.310975,-0.643020,0.030867,-5.510975
24.280000,RETURN,46.400000,51.941343,-0.645128,0.029495,-5.541343
24.290000,RETURN,46.000000,51.570527,-0.647196,0.028122,-5.570527
24.300000,RETURN,45.600000,51.198549,-0.649224,0.026747,-5.598549
24.310000,RETURN,45.200000,50.825433,-0.651211,0.025372,-5.625433
24.320000,RETURN,44.800000,50.451201,-0.653158,0.023995,-5.651201
24.330000,RETURN,44.400000,50.075877,-0.655064,0.022617,-5.675877
24.340000,RETURN,44.000000,49.699484,-0.656929,0.021238,-5.699484
24.350000,RETURN,43.600000,49.322046,-0.658755,0.019858,-5.722046
24.360000,RETURN,43.200000,48.943584,-0.660540,0.018477,-5.743584
24.370000,RETURN,42.800000,48.564123,-0.662285,0.017095,-5.764123
24.380000,RETURN,42.400000,48.183684,-0.663991,0.015713,-5.783684
24.390000,RETURN,42.000000,47.802291,-0.665656,0.014329,-5.802291
24.400000,RETURN,41.600000,47.419967,-0.667282,0.012944,-5.819967
24.410000,RETURN,41.200000,47.036733,-0.668869,0.011558,-5.836733
24.420000,RETURN,40.800000,46.652612,-0.670417,0.010172,-5.852612
24.430000,RETURN,40.400000,46.267626,-0.671927,0.008784,-5.867626
24.440000,RETURN,40.000000,45.881798,-0.673398,0.007396,-5.881798
24.450000,RETURN,39.600000,45.495148,-0.674831,0.006007,-5.895148
24.460000,RETURN,39.200000,45.107699,-0.676226,0.004617,-5.907699
24.470000,RETURN,38.800000,44.719472,-0.677584,0.003227,-5.919472
24.480000,RETURN,38.400000,44.330487,-0.678906,0.001836,-5.930487
24.490000,RETURN,38.000000,43.940767,-0.680190,0.000444,-5.940767
24.500000,RETURN,37.600000,43.550332,-0.681439,-0.000949,-5.950332
24.510000,RETURN,37.200000,43.159201,-0.682652,-0.002342,-5.959201
24.520000,RETURN,36.800000,42.767396,-0.683829,-0.003735,-5.967396
24.530000,RETURN,36.400000,42.374936,-0.684972,-0.005130,-5.974936
24.540000,RETURN,36.000000,41.981841,-0.686080,-0.006525,-5.981841
24.550000,RETURN,35.600000,41.588130,-0.687155,-0.007920,-5.988130
24.560000,RETURN,35.200000,41.193823,-0.688196,-0.009316,-5.993823
24.570000,RETURN,34.800000,40.798938,-0.689204,-0.010713,-5.998938
24.580000,RETURN,34.400000,40.403494,-0.690179,-0.012110,-6.003494
24.590000,RETURN,34.000000,40.007510,-0.691123,-0.013507,-6.007510
24.600000,RETURN,33.600000,39.611003,-0.692035,-0.014905,-6.011003
24.610000,RETURN,33.200000,39.213991,-0.692916,-0.016304,-6.013991
24.620000,RETURN,32.800000,38.816492,-0.693767,-0.017702,-6.016492
24.630000,RETURN,32.400000,38.418523,-0.694588,-0.019102,-6.018523
24.640000,RETURN,32.000000,38.020100,-0.695379,-0.020501,-6.020100
24.650000,RETURN,31.600000,37.621240,-0.696142,-0.021901,-6.021240
24.660000,RETURN,31.200000,37.221960,-0.696876,-0.023301,-6.021960
24.670000,RETURN,30.800000,36.822275,-0.697582,-0.024702,-6.022275
24.680000,RETURN,30.400000,36.422201,-0.698261,-0.026103,-6.022201
24.690000,RETURN,30.000000,36.021753,-0.698913,-0.027504,-6.021753
24.700000,RETURN,30.000000,35.622416,-0.696976,-0.024804,-5.622416
24.710000,RETURN,30.000000,35.225492,-0.692762,-0.022421,-5.225492
24.720000,RETURN,30.000000,34.832126,-0.686553,-0.020319,-4.832126
24.730000,RETURN,30.000000,34.443316,-0.678601,-0.018468,-4.443316
24.740000,RETURN,30.000000,34.059932,-0.669131,-0.016840,-4.059932
24.750000,RETURN,30.000000,33.682729,-0.658345,-0.015410,-3.682729
24.760000,RETURN,30.000000,33.312355,-0.646424,-0.014156,-3.312355
24.770000,RETURN,30.000000,32.949369,-0.633530,-0.013058,-2.949369
24.780000,RETURN,30.000000,32.594244,-0.619810,-0.012099,-2.594244
24.790000,RETURN,30.000000,32.247380,-0.605392,-0.011263,-2.247380
24.800000,RETURN,30.000000,31.909109,-0.590394,-0.010535,-1.909109
24.810000,RETURN,30.000000,31.579705,-0.574919,-0.009904,-1.579705
24.820000,RETURN,30.000000,31.259387,-0.559061,-0.009358,-1.259387
24.830000,RETURN,30.000000,30.948326,-0.542904,-0.008886,-0.948326
24.840000,RETURN,30.000000,30.646652,-0.526521,-0.008481,-0.646652
24.850000,RETURN,30.000000,30.354455,-0.509979,-0.008133,-0.354455
24.860000,RETURN,30.000000,30.071793,-0.493339,-0.007836,-0.071793
24.870000,RETURN,30.000000,29.798692,-0.476652,-0.007584,0.201308
24.880000,RETURN,30.000000,29.535151,-0.459966,-0.007371,0.464849
24.890000,RETURN,30.000000,29.281146,-0.443322,-0.007191,0.718854
24.900000,RETURN,30.000000,29.036631,-0.426759,-0.007041,0.963369
24.910000,RETURN,30.000000,28.801541,-0.410309,-0.006916,1.198459
24.920000,RETURN,30.000000,28.575795,-0.394001,-0.006813,1.424205
24.930000,RETURN,30.000000,28.359296,-0.377862,-0.006729,1.640704
24.940000,RETURN,30.000000,28.151935,-0.361914,-0.006660,1.848065
24.950000,RETURN,30.000000,27.953590,-0.346177,-0.006605,2.046410
24.960000,RETURN,30.000000,27.764131,-0.330668,-0.006562,2.235869
24.970000,RETURN,30.000000,27.583419,-0.315403,-0.006528,2.416581
24.980000,RETURN,30.000000,27.411305,-0.300395,-0.006501,2.588695
24.990000,RETURN,30.000000,27.247636,-0.285656,-0.006481,2.752364
25.000000,RETURN,30.000000,27.092253,-0.271195,-0.006465,2.907747
25.010000,RETURN,30.000000,26.944992,-0.257020,-0.006454,3.055008
25.020000,RETURN,30.000000,26.805684,-0.243138,-0.006445,3.194316
25.030000,RETURN,30.000000,26.674158,-0.229555,-0.006438,3.325842
25.040000,RETURN,30.000000,26.550241,-0.216276,-0.006432,3.449759
25.050000,RETURN,30.000000,26.433756,-0.203304,-0.006426,3.566244
25.060000,RETURN,30.000000,26.324527,-0.190642,-0.006420,3.675473
25.070000,RETURN,30.000000,26.222373,-0.178291,-0.006414,3.777627
25.080000,RETURN,30.000000,26.127117,-0.166253,-0.006406,3.872883
25.090000,RETURN,30.000000,26.038579,-0.154529,-0.006397,3.961421
25.100000,RETURN,30.000000,25.956579,-0.143117,-0.006387,4.043421
25.110000,RETURN,30.000000,25.880938,-0.132018,-0.006374,4.119062
25.120000,RETURN,30.000000,25.811478,-0.121230,-0.006359,4.188522
25.130000,RETURN,30.000000,25.748022,-0.110753,-0.006342,4.251978
25.140000,RETURN,30.000000,25.690392,-0.100582,-0.006323,4.309608
25.150000,RETURN,30.000000,25.638415,-0.090718,-0.006301,4.361585
25.160000,RETURN,30.000000,25.591916,-0.081156,-0.006276,4.408084
25.170000,RETURN,30.000000,25.550724,-0.071894,-0.006249,4.449276
25.180000,RETURN,30.000000,25.514669,-0.062928,-0.006219,4.485331
25.190000,RETURN,30.000000,25.483583,-0.054256,-0.006186,4.516417
25.200000,RETURN,30.000000,25.457299,-0.045873,-0.006151,4.542701
25.210000,RETURN,30.000000,25.435655,-0.037776,-0.006113,4.564345
25.220000,RETURN,30.000000,25.418489,-0.029960,-0.006072,4.581511
